id,time,grade,send/reps,type,weight,outside,effort,pain,fear,date,send,attempts,attempt_load,readiness,predicted_send_probability,grade_only_expected_send_probability,performance_residual
5,2024-04-18 17:14:39.003432,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,1,1,0.0,0.0,0.9838385503396541,0.9881766398835915,0.011823360116408499
6,2024-04-18 17:15:49.305998,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,1,1,9.0,0.0,0.7620389404527933,0.8316552086126385,0.16834479138736147
7,2024-04-18 17:17:39.545875,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,1,1,16.0,0.0,0.5454351012745507,0.6580486166617547,0.34195138333824526
8,2024-04-18 17:19:26.590790,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,1,1,4.0,0.0,0.8952510917997245,0.926912189338107,0.07308781066189296
9,2024-04-18 17:24:21.139056,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,1,1,9.0,0.0,0.7620389404527933,0.8316552086126385,0.16834479138736147
10,2024-04-18 17:27:06.186809,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,49.0,0.0,0.05937343495904075,0.10213078272976209,-0.10213078272976209
11,2024-04-18 17:28:27.091924,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,49.0,0.0,0.05937343495904075,0.10213078272976209,-0.10213078272976209
12,2024-04-18 17:30:22.146263,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,36.0,0.0,0.14417330320934973,0.22601051750673395,-0.22601051750673395
13,2024-04-18 17:31:52.498268,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,16.0,0.0,0.5454351012745507,0.6580486166617547,-0.6580486166617547
14,2024-04-18 17:33:01.254208,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,16.0,0.0,0.5454351012745507,0.6580486166617547,-0.6580486166617547
15,2024-04-18 17:35:03.607256,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,16.0,0.0,0.5454351012745507,0.6580486166617547,-0.6580486166617547
16,2024-04-18 17:38:30.408485,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,25.0,0.0,0.31015294903301854,0.4284486946252726,-0.4284486946252726
17,2024-04-18 17:39:57.486231,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,16.0,0.0,0.5454351012745507,0.6580486166617547,-0.6580486166617547
18,2024-04-18 17:42:23.147983,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,25.0,0.0,0.31015294903301854,0.4284486946252726,-0.4284486946252726
19,2024-04-18 17:44:47.699392,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,25.0,0.0,0.31015294903301854,0.4284486946252726,-0.4284486946252726
20,2024-04-18 17:46:50.112496,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,25.0,0.0,0.31015294903301854,0.4284486946252726,-0.4284486946252726
21,2024-04-18 17:48:40.076611,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-18,0,1,25.0,0.0,0.31015294903301854,0.4284486946252726,-0.4284486946252726
24,2024-04-20 12:19:14.873879,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,1.0,312.9429218098156,0.963014272249027,0.9701999099173347,0.029800090082665265
25,2024-04-20 12:20:29.458006,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,4.0,312.9429218098156,0.9070291554802028,0.926912189338107,0.07308781066189296
26,2024-04-20 12:21:28.950257,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,1.0,312.9429218098156,0.963014272249027,0.9701999099173347,0.029800090082665265
27,2024-04-20 12:22:52.473313,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,1.0,312.9429218098156,0.963014272249027,0.9701999099173347,0.029800090082665265
28,2024-04-20 12:24:52.112185,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,9.0,312.9429218098156,0.785201698477054,0.8316552086126385,0.16834479138736147
29,2024-04-20 12:26:13.137544,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,9.0,312.9429218098156,0.785201698477054,0.8316552086126385,0.16834479138736147
30,2024-04-20 12:28:32.501745,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,16.0,312.9429218098156,0.5780061308988143,0.6580486166617547,0.34195138333824526
31,2024-04-20 12:32:13.607298,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,16.0,312.9429218098156,0.5780061308988143,0.6580486166617547,0.34195138333824526
32,2024-04-20 12:34:15.302171,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,0,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,-0.4284486946252726
33,2024-04-20 12:37:38.473680,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,0,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,-0.4284486946252726
34,2024-04-20 12:39:35.874551,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,0,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,-0.4284486946252726
35,2024-04-20 12:42:57.734727,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,0,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,-0.4284486946252726
36,2024-04-20 12:48:18.402259,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,0.5715513053747274
37,2024-04-20 12:53:28.089773,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,0,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,-0.4284486946252726
38,2024-04-20 12:55:27.392239,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,0,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,-0.4284486946252726
39,2024-04-20 12:58:26.537666,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,9.0,312.9429218098156,0.785201698477054,0.8316552086126385,0.16834479138736147
40,2024-04-20 13:01:35.031083,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,0.5715513053747274
41,2024-04-20 13:07:18.162689,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,0,1,36.0,312.9429218098156,0.16128455385493257,0.22601051750673395,-0.22601051750673395
42,2024-04-20 13:18:18.537963,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-20,1,1,25.0,312.9429218098156,0.33915686003159723,0.4284486946252726,0.5715513053747274
53,2024-04-23 18:52:58.386531,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,16.0,449.5963168804195,0.5920357481166311,0.6580486166617547,-0.6580486166617547
54,2024-04-23 18:55:11.811893,4.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,1,1,16.0,449.5963168804195,0.5920357481166311,0.6580486166617547,0.34195138333824526
55,2024-04-23 19:06:50.616744,5.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,1,1,25.0,449.5963168804195,0.35222801710641904,0.4284486946252726,0.5715513053747274
56,2024-04-23 19:18:03.517204,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,25.0,449.5963168804195,0.35222801710641904,0.4284486946252726,-0.4284486946252726
57,2024-04-23 19:19:55.028105,5.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,25.0,449.5963168804195,0.35222801710641904,0.4284486946252726,-0.4284486946252726
58,2024-04-23 19:32:09.216696,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
59,2024-04-23 19:33:38.170127,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
60,2024-04-23 19:36:27.999769,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
61,2024-04-23 19:40:30.631232,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
62,2024-04-23 19:43:22.877503,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
63,2024-04-23 19:45:20.887205,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
64,2024-04-23 19:50:43.367174,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
65,2024-04-23 19:57:53.708897,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
66,2024-04-23 20:04:27.326478,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
67,2024-04-23 20:10:22.556088,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
68,2024-04-23 20:21:36.268845,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-23,0,1,121.0,449.5963168804195,0.0015024645438787882,0.002612206925651033,-0.002612206925651033
69,2024-04-24 18:14:17.702846,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-24,0,1,16.0,1827.745110912715,0.7221672408126365,0.6580486166617547,-0.6580486166617547
70,2024-04-24 18:28:14.363249,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-24,0,1,16.0,1827.745110912715,0.7221672408126365,0.6580486166617547,-0.6580486166617547
71,2024-04-24 18:31:29.724491,5.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-24,1,1,25.0,1827.745110912715,0.4933978638278682,0.4284486946252726,0.5715513053747274
72,2024-04-24 18:48:03.164550,6.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-24,1,1,36.0,1827.745110912715,0.2673601614481444,0.22601051750673395,0.773989482493266
73,2024-04-24 19:01:58.361938,8.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-24,0,1,64.0,1827.745110912715,0.048736979595630156,0.042429164124164545,-0.042429164124164545
74,2024-04-24 19:13:14.832455,8.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-24,1,1,64.0,1827.745110912715,0.048736979595630156,0.042429164124164545,0.9575708358758355
75,2024-04-24 20:03:36.292143,8.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-24,0,1,64.0,1827.745110912715,0.048736979595630156,0.042429164124164545,-0.042429164124164545
76,2024-04-26 17:17:59.771133,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,1,1,9.0,1620.569149809077,0.8640408453425132,0.8316552086126385,0.16834479138736147
77,2024-04-26 17:23:14.548933,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,1,1,9.0,1620.569149809077,0.8640408453425132,0.8316552086126385,0.16834479138736147
78,2024-04-26 17:25:24.905001,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,1,1,4.0,1620.569149809077,0.9443236247161062,0.926912189338107,0.07308781066189296
79,2024-04-26 17:32:37.955636,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,1,1,16.0,1620.569149809077,0.7042498231849527,0.6580486166617547,0.34195138333824526
80,2024-04-26 17:35:43.996814,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,1,1,16.0,1620.569149809077,0.7042498231849527,0.6580486166617547,0.34195138333824526
81,2024-04-26 17:39:19.179902,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,1,1,25.0,1620.569149809077,0.471523492992584,0.4284486946252726,0.5715513053747274
82,2024-04-26 17:43:38.496607,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,25.0,1620.569149809077,0.471523492992584,0.4284486946252726,-0.4284486946252726
83,2024-04-26 17:49:20.391737,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,1,1,25.0,1620.569149809077,0.471523492992584,0.4284486946252726,0.5715513053747274
84,2024-04-26 18:04:49.997061,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,49.0,1620.569149809077,0.11132038517318944,0.10213078272976209,-0.10213078272976209
85,2024-04-26 18:12:32.060819,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,49.0,1620.569149809077,0.11132038517318944,0.10213078272976209,-0.10213078272976209
86,2024-04-26 18:14:19.021749,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,49.0,1620.569149809077,0.11132038517318944,0.10213078272976209,-0.10213078272976209
87,2024-04-26 18:18:29.737499,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,49.0,1620.569149809077,0.11132038517318944,0.10213078272976209,-0.10213078272976209
88,2024-04-26 18:26:18.977973,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,49.0,1620.569149809077,0.11132038517318944,0.10213078272976209,-0.10213078272976209
89,2024-04-26 18:29:26.174062,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,49.0,1620.569149809077,0.11132038517318944,0.10213078272976209,-0.10213078272976209
90,2024-04-26 18:32:50.844375,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,49.0,1620.569149809077,0.11132038517318944,0.10213078272976209,-0.10213078272976209
91,2024-04-26 18:43:14.320269,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-26,0,1,36.0,1620.569149809077,0.2505507881616978,0.22601051750673395,-0.22601051750673395
92,2024-04-29 20:00:49.431069,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-29,1,1,16.0,1437.4525044977743,0.6878686759216572,0.6580486166617547,0.34195138333824526
93,2024-04-29 20:02:58.852297,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-29,0,1,16.0,1437.4525044977743,0.6878686759216572,0.6580486166617547,-0.6580486166617547
94,2024-04-29 20:04:57.735376,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-29,0,1,16.0,1437.4525044977743,0.6878686759216572,0.6580486166617547,-0.6580486166617547
95,2024-04-29 20:08:46.413629,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-29,1,1,16.0,1437.4525044977743,0.6878686759216572,0.6580486166617547,0.34195138333824526
96,2024-04-29 20:14:10.386094,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-04-29,1,1,49.0,1437.4525044977743,0.10388646400980532,0.10213078272976209,0.8978692172702379
97,2024-04-30 18:58:45.580795,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,1,1,0.0,1359.095808089669,0.9908392572234419,0.9881766398835915,0.011823360116408499
98,2024-04-30 18:58:52.453588,1.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,1,1,1.0,1359.095808089669,0.9759194965850461,0.9701999099173347,0.029800090082665265
99,2024-04-30 19:01:50.032794,4.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,1,1,16.0,1359.095808089669,0.6807096833087313,0.6580486166617547,0.34195138333824526
100,2024-04-30 19:25:47.212648,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,36.0,1359.095808089669,0.2303635003978342,0.22601051750673395,-0.22601051750673395
101,2024-04-30 19:26:02.477564,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,36.0,1359.095808089669,0.2303635003978342,0.22601051750673395,-0.22601051750673395
102,2024-04-30 19:31:31.453368,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,36.0,1359.095808089669,0.2303635003978342,0.22601051750673395,-0.22601051750673395
103,2024-04-30 19:37:28.414944,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,36.0,1359.095808089669,0.2303635003978342,0.22601051750673395,-0.22601051750673395
104,2024-04-30 19:46:57.434652,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,36.0,1359.095808089669,0.2303635003978342,0.22601051750673395,-0.22601051750673395
105,2024-04-30 20:03:22.593388,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,36.0,1359.095808089669,0.2303635003978342,0.22601051750673395,-0.22601051750673395
106,2024-04-30 20:11:32.559136,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,81.0,1359.095808089669,0.015501397954501625,0.016967253101591025,-0.016967253101591025
107,2024-04-30 20:15:02.778549,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,81.0,1359.095808089669,0.015501397954501625,0.016967253101591025,-0.016967253101591025
108,2024-04-30 20:18:51.238901,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,81.0,1359.095808089669,0.015501397954501625,0.016967253101591025,-0.016967253101591025
109,2024-04-30 20:22:42.846556,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,81.0,1359.095808089669,0.015501397954501625,0.016967253101591025,-0.016967253101591025
110,2024-04-30 20:27:29.561835,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,81.0,1359.095808089669,0.015501397954501625,0.016967253101591025,-0.016967253101591025
111,2024-04-30 20:32:13.883847,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,81.0,1359.095808089669,0.015501397954501625,0.016967253101591025,-0.016967253101591025
112,2024-04-30 20:39:34.487881,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,81.0,1359.095808089669,0.015501397954501625,0.016967253101591025,-0.016967253101591025
113,2024-04-30 20:45:51.939986,9.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,81.0,1359.095808089669,0.015501397954501625,0.016967253101591025,-0.016967253101591025
114,2024-04-30 21:13:02.874763,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,121.0,1359.095808089669,0.0022057109953798333,0.002612206925651033,-0.002612206925651033
115,2024-04-30 21:18:43.769502,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,121.0,1359.095808089669,0.0022057109953798333,0.002612206925651033,-0.002612206925651033
116,2024-04-30 21:26:07.546074,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,121.0,1359.095808089669,0.0022057109953798333,0.002612206925651033,-0.002612206925651033
117,2024-04-30 21:33:14.745478,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,121.0,1359.095808089669,0.0022057109953798333,0.002612206925651033,-0.002612206925651033
118,2024-04-30 21:42:45.360481,11.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-04-30,0,1,121.0,1359.095808089669,0.0022057109953798333,0.002612206925651033,-0.002612206925651033
127,2024-05-03 18:43:52.201931,10.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-05-03,0,1,100.0,2002.0633498262166,0.007683824321018826,0.0066785679105771075,-0.0066785679105771075
128,2024-05-03 19:00:03.194494,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-03,0,1,100.0,2002.0633498262166,0.007683824321018826,0.0066785679105771075,-0.0066785679105771075
129,2024-05-03 19:12:21.610475,10.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-05-03,0,1,100.0,2002.0633498262166,0.007683824321018826,0.0066785679105771075,-0.0066785679105771075
130,2024-05-03 19:16:05.924956,10.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-05-03,0,1,100.0,2002.0633498262166,0.007683824321018826,0.0066785679105771075,-0.0066785679105771075
131,2024-05-03 19:23:28.460713,10.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-05-03,0,1,100.0,2002.0633498262166,0.007683824321018826,0.0066785679105771075,-0.0066785679105771075
132,2024-05-03 19:31:41.047207,10.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-05-03,0,1,100.0,2002.0633498262166,0.007683824321018826,0.0066785679105771075,-0.0066785679105771075
133,2024-05-05 12:31:55.621348,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,0.0,2024.6318865427534,0.9930710583569455,0.9881766398835915,0.011823360116408499
134,2024-05-05 12:33:03.390417,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,0.0,2024.6318865427534,0.9930710583569455,0.9881766398835915,0.011823360116408499
135,2024-05-05 12:34:39.885850,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,4.0,2024.6318865427534,0.9526553867119129,0.926912189338107,0.07308781066189296
136,2024-05-05 12:36:19.590380,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,4.0,2024.6318865427534,0.9526553867119129,0.926912189338107,0.07308781066189296
137,2024-05-05 12:37:47.522543,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,9.0,2024.6318865427534,0.8828967976778166,0.8316552086126385,0.16834479138736147
138,2024-05-05 12:40:53.061151,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,9.0,2024.6318865427534,0.8828967976778166,0.8316552086126385,0.16834479138736147
139,2024-05-05 12:43:57.407212,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,16.0,2024.6318865427534,0.7385614842281769,0.6580486166617547,0.34195138333824526
140,2024-05-05 12:46:29.098857,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,16.0,2024.6318865427534,0.7385614842281769,0.6580486166617547,0.34195138333824526
141,2024-05-05 12:51:24.769276,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,25.0,2024.6318865427534,0.5142106067027656,0.4284486946252726,0.5715513053747274
142,2024-05-05 12:55:40.260698,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,25.0,2024.6318865427534,0.5142106067027656,0.4284486946252726,0.5715513053747274
143,2024-05-05 13:06:16.666747,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,49.0,2024.6318865427534,0.12938164117165993,0.10213078272976209,0.8978692172702379
144,2024-05-05 13:06:54.401339,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,16.0,2024.6318865427534,0.7385614842281769,0.6580486166617547,0.34195138333824526
145,2024-05-05 13:07:49.707447,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,25.0,2024.6318865427534,0.5142106067027656,0.4284486946252726,0.5715513053747274
146,2024-05-05 13:09:08.272897,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,0,1,36.0,2024.6318865427534,0.28398295763331344,0.22601051750673395,-0.22601051750673395
147,2024-05-05 13:10:26.742062,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,25.0,2024.6318865427534,0.5142106067027656,0.4284486946252726,0.5715513053747274
148,2024-05-05 13:11:26.775017,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,16.0,2024.6318865427534,0.7385614842281769,0.6580486166617547,0.34195138333824526
149,2024-05-05 13:19:46.907050,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,0,1,49.0,2024.6318865427534,0.12938164117165993,0.10213078272976209,-0.10213078272976209
150,2024-05-05 13:20:47.423732,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,16.0,2024.6318865427534,0.7385614842281769,0.6580486166617547,0.34195138333824526
151,2024-05-05 13:21:48.358835,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,25.0,2024.6318865427534,0.5142106067027656,0.4284486946252726,0.5715513053747274
152,2024-05-05 13:23:00.004160,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,0,1,36.0,2024.6318865427534,0.28398295763331344,0.22601051750673395,-0.22601051750673395
153,2024-05-05 13:24:30.273396,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,16.0,2024.6318865427534,0.7385614842281769,0.6580486166617547,0.34195138333824526
154,2024-05-05 13:25:06.229238,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,0,1,25.0,2024.6318865427534,0.5142106067027656,0.4284486946252726,-0.4284486946252726
155,2024-05-05 13:36:05.901958,7.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,49.0,2024.6318865427534,0.12938164117165993,0.10213078272976209,0.8978692172702379
156,2024-05-05 13:37:02.548537,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,16.0,2024.6318865427534,0.7385614842281769,0.6580486166617547,0.34195138333824526
157,2024-05-05 13:38:01.984002,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,0,1,36.0,2024.6318865427534,0.28398295763331344,0.22601051750673395,-0.22601051750673395
158,2024-05-05 13:38:47.575359,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,0,1,16.0,2024.6318865427534,0.7385614842281769,0.6580486166617547,-0.6580486166617547
159,2024-05-05 13:39:29.233291,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,0,1,25.0,2024.6318865427534,0.5142106067027656,0.4284486946252726,-0.4284486946252726
160,2024-05-05 13:40:34.641009,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-05-05,1,1,9.0,2024.6318865427534,0.8828967976778166,0.8316552086126385,0.16834479138736147
167,2024-05-08 18:40:06.786044,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-05-08,1,1,4.0,1764.550322810379,0.9474398822789586,0.926912189338107,0.07308781066189296
168,2024-05-08 19:01:40.393994,6.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-05-08,0,1,36.0,1764.550322810379,0.2621576683824276,0.22601051750673395,-0.22601051750673395
