acute_7,chronic_30_expected_7,chronic_90_expected_7,acwr_7_30,acwr_7_90,ramp_7_30,ramp_7_90,z_overshoot_7_30,z_overshoot_7_90,ma_7,ma_30,ma_90,week_end,week_load,injury_week,predicted_injury_probability
18.0,46.66666666666667,95.89999999999999,0.3857142857142857,0.18769551616266947,-28.66666666666667,-77.89999999999999,-0.6436938221660091,-1.0515443772289041,2.5714285714285716,6.666666666666667,13.7,2025-07-27,111.0,0,0.7699855199368093
60.0,60.666666666666664,92.78888888888889,0.989010989010989,0.6466291462100348,-0.6666666666666643,-32.78888888888889,-0.014296458273022807,-0.4507466680177147,8.571428571428571,8.666666666666666,13.255555555555556,2025-08-03,0.0,1,0.6264934167923428
71.0,69.76666666666667,89.83333333333334,1.0176779741997133,0.7903525046382188,1.2333333333333343,-18.833333333333343,0.022635815011528896,-0.2593261181122914,10.142857142857142,9.966666666666667,12.833333333333334,2025-08-10,260.0,0,0.5603911577600783
168.0,90.53333333333333,98.54444444444444,1.8556701030927836,1.7048145224940807,77.46666666666667,69.45555555555556,1.0091700504796899,0.8855086385713848,24.0,12.933333333333334,14.077777777777778,2025-08-17,145.0,0,0.2057739095315511
143.0,103.13333333333333,95.5111111111111,1.3865546218487397,1.4972080037226618,39.866666666666674,47.488888888888894,0.4896602802074775,0.641110395437222,20.428571428571427,14.733333333333333,13.644444444444444,2025-08-24,150.0,0,0.24643624061914632
244.0,154.46666666666667,97.22222222222223,1.5796288303841173,2.5097142857142853,89.53333333333333,146.77777777777777,0.9215155533280944,1.9928443509788416,34.857142857142854,22.066666666666666,13.88888888888889,2025-08-31,192.0,0,0.03657291144088218
90.0,150.5,98.62222222222222,0.5980066445182725,0.9125732311852186,-60.5,-8.62222222222222,-0.6347724190174244,-0.11841813254058667,12.857142857142858,21.5,14.088888888888889,2025-09-07,181.0,0,0.4941294548433367
177.0,152.6,101.88888888888889,1.1598951507208388,1.737186477644493,24.400000000000006,75.11111111111111,0.2618937492008694,0.9904880440042004,25.285714285714285,21.8,14.555555555555555,2025-09-14,272.0,0,0.15288508647401367
237.0,174.53333333333333,108.11111111111111,1.3579067990832696,2.1921891058581706,62.46666666666667,128.88888888888889,0.6192253059709119,1.5965138591583188,33.857142857142854,24.933333333333334,15.444444444444445,2025-09-21,107.0,0,0.06870252634799998
175.0,158.43333333333334,121.72222222222223,1.1045655375552283,1.4376996805111821,16.566666666666663,53.27777777777777,0.15667377435184882,0.606360059411904,25.0,22.633333333333333,17.38888888888889,2025-09-28,215.0,0,0.24620037873324357
222.0,189.23333333333335,138.98888888888888,1.1731548353003345,1.5972499800143898,32.76666666666665,83.01111111111112,0.28694658889688146,0.899567825235114,31.714285714285715,27.033333333333335,19.855555555555554,2025-10-05,238.0,0,0.18432004697308266
