date,daily_score,weighted_tries,attempts,sends,mean_grade,max_grade,mean_grade_weight,max_grade_weight,leaky_load_3d,leaky_load_7d
2024-12-22,0.0,0.0,0.0,0.0,,,,,2.4184081380496028,15.264132598633452
2024-12-23,0.0,0.0,0.0,0.0,,,,,1.7328651526589993,13.232139208611649
2024-12-24,0.0,0.0,0.0,0.0,,,,,1.2416521388824022,11.470649046363295
2024-12-25,2.255899232339992,4.0,5.0,3.0,3.4,4.0,0.5921174644117411,0.7046880897187134,3.145581866690148,12.19955138642283
2024-12-26,31.463846484590853,18.5,30.0,7.0,5.966666666666667,10.0,2.00467018769814,5.754602676005731,33.71775438204749,42.03936796834749
2024-12-27,13.519291581350126,13.5,21.0,6.0,4.571428571428571,8.0,1.1468004015303785,2.8576511180631634,37.67911831832374,49.96229059257626
2024-12-28,0.0,0.0,0.0,0.0,,,,,26.998268029893378,43.31120553560076
2024-12-29,0.0,0.0,0.0,0.0,,,,,19.345104374681938,37.545526890350025
2024-12-30,26.153598069052297,16.5,24.0,9.0,6.083333333333333,9.0,1.8472023378573088,4.0551999668446745,40.01497105982989,58.70098556477289
2024-12-31,0.0,0.0,0.0,0.0,,,,,28.67197965607216,50.88658707965605
2025-01-01,0.0,0.0,0.0,0.0,,,,,20.54437115971041,44.11245773306697
2025-01-02,7.048134476146668,3.5,7.0,0.0,7.0,7.0,2.0137527074704766,2.0137527074704766,21.768819668128327,45.288249188606414
2025-01-03,0.0,0.0,0.0,0.0,,,,,15.59804088644847,39.259382339982
2025-01-04,0.0,0.0,0.0,0.0,,,,,11.176484678750471,34.03309090837296
2025-01-05,0.0,0.0,0.0,0.0,,,,,8.00830121447295,29.502534368657354
2025-01-06,11.015021791453007,9.5,11.0,8.0,4.909090909090909,7.0,1.2759682593326112,2.0137527074704766,16.753220356128978,36.590116822262246
2025-01-07,4.965853037914095,10.0,10.0,10.0,3.0,3.0,0.4965853037914095,0.4965853037914095,16.970059976022675,36.68501666041058
2025-01-08,0.0,0.0,0.0,0.0,,,,,12.159579315135334,31.801430194877145
2025-01-09,16.68190596164263,13.0,16.0,10.0,5.625,7.0,1.3290258026252708,2.0137527074704766,25.39462526434249,44.24986297802974
2025-01-10,0.0,0.0,0.0,0.0,,,,,18.196044122189583,38.35922828262773
2025-01-11,0.0,0.0,0.0,0.0,,,,,13.038035342130998,33.252767249682094
2025-01-12,29.423596494506178,7.0,14.0,0.0,8.857142857142858,10.0,4.2033709277865965,5.754602676005731,38.76575704551068,58.24968552879221
2025-01-13,0.0,0.0,0.0,0.0,,,,,27.776878701204875,50.49536505230794
2025-01-14,0.0,0.0,0.0,0.0,,,,,19.903003299423503,43.773316003663425
2025-01-15,7.667895417426487,4.5,6.0,3.0,6.333333333333333,8.0,1.7672662216988844,2.8576511180631634,21.929020455916863,45.61401565978325
2025-01-16,0.0,0.0,0.0,0.0,,,,,15.712829766877544,39.541782094324795
2025-01-17,0.0,0.0,0.0,0.0,,,,,11.258734505683615,34.27789701430761
2025-01-18,8.441950164453962,17.0,20.0,14.0,3.0,3.0,0.4965853037914095,0.4965853037914095,16.509185955213788,38.15670153606997
2025-01-19,0.0,0.0,0.0,0.0,,,,,11.82934864899573,33.07720128898286
2025-01-20,6.541113059882531,8.0,11.0,5.0,4.181818181818182,7.0,1.0166788263857176,2.0137527074704766,15.017211750581726,35.215007842889996
2025-01-21,0.0,0.0,0.0,0.0,,,,,10.760302416808432,30.527112038530653
2025-01-22,9.43512077203678,19.0,20.0,18.0,3.0,3.0,0.4965853037914095,0.4965853037914095,17.14521436492284,35.89839954143672
2025-01-23,0.0,0.0,0.0,0.0,,,,,12.28508291896672,31.119529198873543
2025-01-24,0.0,0.0,0.0,0.0,,,,,8.802646564434896,26.97683211313395
2025-01-25,0.0,0.0,0.0,0.0,,,,,6.3073718793324,23.38561956414681
2025-01-26,14.79924148642173,13.5,15.0,12.0,5.266666666666667,7.0,1.1681685312125891,2.0137527074704766,19.318670925396038,35.07171825854608
2025-01-27,0.0,0.0,0.0,0.0,,,,,13.842432596717781,30.40289746459852
2025-01-28,0.0,0.0,0.0,0.0,,,,,9.918536370055532,26.355599900431287
2025-01-29,1.3568141028463938,1.5,2.0,1.0,4.5,7.0,1.181845228290816,2.0137527074704766,8.463755967056079,24.20390119118836
2025-01-30,23.39954127350049,20.5,28.0,13.0,5.285714285714286,8.0,1.3097636939956196,2.8576511180631634,29.46408742895191,44.38136830387877
2025-01-31,3.026207888843199,7.0,7.0,7.0,2.2857142857142856,4.0,0.43231541269188556,0.7046880897187134,24.13814906917082,41.499435232148905
2025-02-01,37.96043631209812,8.0,14.0,2.0,9.5,10.0,5.177718026295179,5.754602676005731,55.25617589945658,73.93537956696204
2025-02-02,18.26380802801719,4.0,7.0,1.0,9.285714285714286,10.0,5.075373722290626,5.754602676005731,57.856588162550636,82.35675458425774
2025-02-03,0.0,0.0,0.0,0.0,,,,,41.45605694144039,71.3932504442425
2025-02-04,9.483836388913488,4.5,8.0,1.0,7.125,8.0,2.1192400087945624,2.8576511180631634,39.188399200385405,71.37306739035714
2025-02-05,0.0,0.0,0.0,0.0,,,,,28.07971503834099,61.87173475808097
2025-02-06,0.0,0.0,0.0,0.0,,,,,20.11999501696101,53.63523948098554
2025-02-07,0.0,0.0,0.0,0.0,,,,,14.416606398241182,46.49520375387476
2025-02-08,0.0,0.0,0.0,0.0,,,,,10.32994987655823,40.30566457861571
2025-02-09,0.0,0.0,0.0,0.0,,,,,7.4017325232118205,34.94008985794568
2025-02-10,0.0,0.0,0.0,0.0,,,,,5.303573105373606,30.288791713138572
2025-02-11,0.0,0.0,0.0,0.0,,,,,3.800176187917251,26.25668414625627
2025-02-12,0.0,0.0,0.0,0.0,,,,,2.7229452243396546,22.761339207110524
2025-02-13,0.0,0.0,0.0,0.0,,,,,1.9510755102167334,19.731301927361436
2025-02-14,0.0,0.0,0.0,0.0,,,,,1.3980066923640206,17.10462957412779
2025-02-15,0.0,0.0,0.0,0.0,,,,,1.00171556747052,14.827625361224744
2025-02-16,0.0,0.0,0.0,0.0,,,,,0.7177605683818188,12.853740731421034
2025-02-17,0.0,0.0,0.0,0.0,,,,,0.5142979207408125,11.14262376918763
2025-02-18,3.2875640179371133,7.0,7.0,7.0,2.7142857142857144,4.0,0.46965200256244477,0.7046880897187134,3.6560745811109023,12.946858308676937
2025-02-19,0.0,0.0,0.0,0.0,,,,,2.6196919111589123,11.223345338989052
2025-02-20,0.0,0.0,0.0,0.0,,,,,1.8770912784022502,9.729270035633819
2025-02-21,4.790978714145704,8.0,8.0,8.0,3.25,5.0,0.598872339268213,1.0,6.135973387925898,13.225067888738323
2025-02-22,0.0,0.0,0.0,0.0,,,,,4.3966170532964375,11.464519075443047
2025-02-23,0.0,0.0,0.0,0.0,,,,,3.1503137792895677,9.938338217765962
2025-02-24,0.0,0.0,0.0,0.0,,,,,2.257298460993021,8.61532576122392
2025-02-25,0.0,0.0,0.0,0.0,,,,,1.617425024611527,7.468435501553426
2025-02-26,0.0,0.0,0.0,0.0,,,,,1.1589356726397408,6.474221682006328
2025-02-27,0.0,0.0,0.0,0.0,,,,,0.8304136963872695,5.612359694214733
2025-02-28,4.9771550449497735,5.5,6.0,5.0,4.5,7.0,0.997338566447502,2.0137527074704766,5.572172459140568,9.842385629313213
2025-03-01,0.0,0.0,0.0,0.0,,,,,3.9926360348911656,8.532146582870407
2025-03-02,0.0,0.0,0.0,0.0,,,,,2.860848730724704,7.396329310119387
2025-03-03,0.0,0.0,0.0,0.0,,,,,2.049887690379534,6.411714418217003
2025-03-04,7.130129952000889,8.5,10.0,7.0,4.1,8.0,0.9443458159884676,2.8576511180631634,8.598938665317615,12.688303480662803
2025-03-05,0.0,0.0,0.0,0.0,,,,,6.161408791403661,10.999209872709889
2025-03-06,0.0,0.0,0.0,0.0,,,,,4.414842316285332,9.534971953366211
2025-03-07,0.0,0.0,0.0,0.0,,,,,3.1633727508645526,8.265656461110988
2025-03-08,0.0,0.0,0.0,0.0,,,,,2.266655623010391,7.165314913064411
2025-03-09,0.0,0.0,0.0,0.0,,,,,1.6241297241750843,6.211453142885932
2025-03-10,0.0,0.0,0.0,0.0,,,,,1.16373979980502,5.3845714549016215
2025-03-11,0.0,0.0,0.0,0.0,,,,,0.8338560039211702,4.667765993879898
2025-03-12,12.423775079835472,6.0,10.0,2.0,7.0,8.0,2.3854379552088125,2.8576511180631634,13.021259015154932,16.470158261135396
2025-03-13,0.0,0.0,0.0,0.0,,,,,9.330139787449733,14.277616201966154
2025-03-14,0.0,0.0,0.0,0.0,,,,,6.685337289738013,12.376949946599584
2025-03-15,7.30710573830046,3.0,6.0,0.0,7.5,8.0,2.43570191276682,2.8576511180631634,12.097359228144263,18.03641011332183
2025-03-16,0.0,0.0,0.0,0.0,,,,,8.668136662224132,15.635365318069361
2025-03-17,0.0,0.0,0.0,0.0,,,,,6.210991322816168,13.553952648754798
2025-03-18,3.603820180530369,6.0,6.0,6.0,3.5,4.0,0.6006366967550615,0.7046880897187134,8.054189933030273,15.35344218599634
2025-03-19,0.0,0.0,0.0,0.0,,,,,5.771079268324401,13.309559716132343
2025-03-20,0.0,0.0,0.0,0.0,,,,,4.1351589915577085,11.537763173320428
2025-03-21,5.8567559384365655,7.5,9.0,6.0,3.7777777777777777,8.0,1.0238230062777476,2.8576511180631634,8.819726830088399,15.858587845939569
2025-03-22,0.0,0.0,0.0,0.0,,,,,6.3196104244660525,13.74745932489185
2025-03-23,1.3431083566939745,3.0,3.0,3.0,2.6666666666666665,3.0,0.4477027855646582,0.4965853037914095,5.871307096452416,13.26047702315727
2025-03-24,0.0,0.0,0.0,0.0,,,,,4.206975368602238,11.495214471520114
2025-03-25,0.0,0.0,0.0,0.0,,,,,3.014429574416212,9.964947378249251
2025-03-26,6.836482085643982,16.0,16.0,16.0,2.375,4.0,0.42728013035274887,0.7046880897187134,8.99641525923282,15.474874740021772
2025-03-27,0.0,0.0,0.0,0.0,,,,,6.4462132161641295,13.414826913527211
2025-03-28,10.001778913221072,3.5,7.0,0.0,8.0,8.0,2.8576511180631634,2.8576511180631634,14.620692517237238,21.63079589353175
2025-03-29,0.0,0.0,0.0,0.0,,,,,10.476183970872393,18.751258914109656
2025-03-30,0.0,0.0,0.0,0.0,,,,,7.506513830461319,16.25505194513525
2025-03-31,0.0,0.0,0.0,0.0,,,,,5.3786521927807245,14.09114529052895
2025-04-01,0.0,0.0,0.0,0.0,,,,,3.8539727048137578,12.215302434528398
2025-04-02,0.0,0.0,0.0,0.0,,,,,2.761492113095813,10.589175719257257
2025-04-03,0.0,0.0,0.0,0.0,,,,,1.9786955629357257,9.17952240759535
2025-04-04,5.866937906044987,7.0,8.0,6.0,4.25,6.0,0.8583672382556233,1.4190675485932571,7.284735230981864,13.824463011450973
2025-04-05,0.0,0.0,0.0,0.0,,,,,5.219740882238491,11.98412146054069
2025-04-06,8.547911299694455,7.0,10.0,4.0,5.1,8.0,1.5682281084414038,2.8576511180631634,12.288019074900388,18.936681341759048
2025-04-07,0.0,0.0,0.0,0.0,,,,,8.804750412094096,16.415790549782535
2025-04-08,0.0,0.0,0.0,0.0,,,,,6.308879352052894,14.230486034534364
2025-04-09,0.0,0.0,0.0,0.0,,,,,4.520509590378379,12.33609384604144
2025-04-10,0.0,0.0,0.0,0.0,,,,,3.239086661255203,10.693887124377543
2025-04-11,4.518190452083343,10.0,13.0,7.0,2.769230769230769,5.0,0.5192454970166916,1.0,6.839097462534613,13.788484862629257
2025-04-12,0.0,0.0,0.0,0.0,,,,,4.900427467971803,11.952932798453222
2025-04-13,5.1687105206058135,7.5,11.0,4.0,3.8181818181818183,7.0,0.8112617751124325,2.0137527074704766,8.680020236603445,15.530443800784003
2025-04-14,0.0,0.0,0.0,0.0,,,,,6.219506275940479,13.462998504211864
2025-04-15,0.0,0.0,0.0,0.0,,,,,4.456470983021539,11.670775867671017
2025-04-16,5.895030107109356,9.0,12.0,6.0,3.75,5.0,0.7079722336553681,1.0,9.088231101107842,16.012167779731108
2025-04-17,0.0,0.0,0.0,0.0,,,,,6.512002141674274,13.88059437534083
2025-04-18,4.6825024228853325,12.0,12.0,12.0,2.25,3.0,0.39020853524044435,0.4965853037914095,9.348555851918523,16.715282922264976
2025-04-19,0.0,0.0,0.0,0.0,,,,,6.698532976547446,14.49010935338314
2025-04-20,11.13010410096523,7.5,12.0,3.0,6.0,8.0,1.63665560498559,2.8576511180631634,15.929812713572517,23.691259664376467
2025-04-21,0.0,0.0,0.0,0.0,,,,,11.414209580851125,20.537429420290863
2025-04-22,6.769928074956195,4.0,6.0,2.0,6.333333333333333,8.0,2.080871718513754,2.8576511180631634,14.948566625087352,24.57337175708553
2025-04-23,0.0,0.0,0.0,0.0,,,,,10.711116035073447,21.302112898562733
2025-04-24,0.0,0.0,0.0,0.0,,,,,7.674850010319107,18.466330889747315
2025-04-25,0.0,0.0,0.0,0.0,,,,,5.499270336351209,16.008054137796055
2025-04-26,8.50011724293651,10.0,14.0,6.0,4.428571428571429,7.0,0.9652764250290703,2.0137527074704766,12.440516624241804,22.377145592996357
2025-04-27,0.0,0.0,0.0,0.0,,,,,8.914019680982992,19.398252974060714
2025-04-28,12.829042849606765,11.5,13.0,10.0,5.153846153846154,7.0,1.1734605193796352,2.0137527074704766,19.21621705410206,29.64495964658323
2025-04-29,0.0,0.0,0.0,0.0,,,,,13.76902119004615,25.698560356608958
2025-04-30,0.0,0.0,0.0,0.0,,,,,9.865934798622042,22.277514028540452
2025-05-01,0.0,0.0,0.0,0.0,,,,,7.069251191292206,19.311884572716355
2025-05-02,0.0,0.0,0.0,0.0,,,,,5.065339820871925,16.74104593861429
2025-05-03,0.0,0.0,0.0,0.0,,,,,3.6294745803509634,14.512442742887261
2025-05-04,6.025856688304913,5.0,8.0,2.0,5.25,7.0,1.413566388609601,2.0137527074704766,8.626488866058043,18.606372573503787
2025-05-05,0.0,0.0,0.0,0.0,,,,,6.181149372846771,16.129453178488344
2025-05-06,0.0,0.0,0.0,0.0,,,,,4.428987060978252,13.982266495486867
2025-05-07,0.0,0.0,0.0,0.0,,,,,3.173507903317102,12.120917813354987
2025-05-08,0.0,0.0,0.0,0.0,,,,,2.273917777080081,10.507355777085735
2025-05-09,0.0,0.0,0.0,0.0,,,,,1.629333284948228,9.10859450796802
2025-05-10,0.0,0.0,0.0,0.0,,,,,1.1674683140254511,7.896039276743355
2025-05-11,7.209918687809416,7.0,11.0,3.0,5.090909090909091,6.0,1.1524231916259833,1.4190675485932571,8.046446288911444,14.054820632377638
2025-05-12,0.0,0.0,0.0,0.0,,,,,5.76553070485532,12.183813391161046
2025-05-13,23.343458531008103,11.0,20.0,2.0,6.45,11.0,2.2638770441289386,8.166169912567646,27.47464180311151,33.90533709448593
2025-05-14,0.0,0.0,0.0,0.0,,,,,19.686441098728906,29.391787410789888
2025-05-15,0.0,0.0,0.0,0.0,,,,,14.105951441005931,25.479090940569368
2025-05-16,0.0,0.0,0.0,0.0,,,,,10.107355872914212,22.08726084210465
2025-05-17,8.788019936452871,8.0,11.0,5.0,4.818181818181818,9.0,1.3487499073709932,4.0551999668446745,16.03025688650778,27.934978226490976
2025-05-18,0.0,0.0,0.0,0.0,,,,,11.48618097572393,24.21621525454755
2025-05-19,5.892080586975911,8.5,10.0,7.0,3.7,6.0,0.8020681909865797,1.4190675485932571,14.122288894999103,26.8845824067364
2025-05-20,0.0,0.0,0.0,0.0,,,,,10.119062170235377,23.30565033241233
2025-05-21,19.83120160545635,10.5,18.0,3.0,6.833333333333333,8.0,2.0414861310293353,2.8576511180631634,27.081826484072757,40.03435481793007
2025-05-22,0.0,0.0,0.0,0.0,,,,,19.404976623364607,34.704897422420785
2025-05-23,14.278497579877492,5.5,8.0,3.0,7.75,8.0,2.6778281718794252,2.8576511180631634,28.182770911470676,44.363406168471116
2025-05-24,0.0,0.0,0.0,0.0,,,,,20.19383777679695,38.45765636508849
2025-05-25,0.0,0.0,0.0,0.0,,,,,14.469517047722814,33.33809237908211
2025-05-26,12.859430031284235,4.5,9.0,0.0,8.0,8.0,2.8576511180631634,2.8576511180631634,23.22729204485885,41.759485534540474
2025-05-27,0.0,0.0,0.0,0.0,,,,,16.643082009982862,36.200375114830535
2025-05-28,0.0,0.0,0.0,0.0,,,,,11.925289364600076,31.381305149713032
2025-05-29,0.0,0.0,0.0,0.0,,,,,8.544843217388562,27.20375989960279
2025-05-30,0.0,0.0,0.0,0.0,,,,,6.1226477092029805,23.582338247075878
2025-05-31,0.0,0.0,0.0,0.0,,,,,4.38706878725682,20.443007850823516
2025-06-01,0.0,0.0,0.0,0.0,,,,,3.1434721477104937,17.721591710298362
2025-06-02,0.0,0.0,0.0,0.0,,,,,2.2523962177512042,15.362456202053673
2025-06-03,13.629621072583273,14.0,16.0,12.0,4.125,9.0,1.2464811083187723,4.0551999668446745,15.24353348641999,26.946994840023713
2025-06-04,0.0,0.0,0.0,0.0,,,,,10.92246902679996,23.359754291498735
2025-06-05,0.0,0.0,0.0,0.0,,,,,7.826291046474595,20.250054738894715
2025-06-06,0.0,0.0,0.0,0.0,,,,,5.607782580462354,17.554324921879264
2025-06-07,9.622923771518726,8.0,13.0,3.0,5.3076923076923075,7.0,1.2217043912658325,2.0137527074704766,13.641075573310282,24.840380091329692
2025-06-08,0.0,0.0,0.0,0.0,,,,,9.77425775818012,21.533576522568108
2025-06-09,8.423269450144806,10.0,11.0,9.0,3.909090909090909,7.0,0.948820196146844,2.0137527074704766,15.426831171499636,27.09025104013847
2025-06-10,10.001778913221072,3.5,7.0,0.0,8.0,8.0,2.8576511180631634,2.8576511180631634,21.05558647053629,33.48571883860148
2025-06-11,0.0,0.0,0.0,0.0,,,,,15.086986968633115,29.02802961843194
2025-06-12,0.0,0.0,0.0,0.0,,,,,10.810298545244367,25.163757349512345
2025-06-13,0.0,0.0,0.0,0.0,,,,,7.745917384317874,21.813905120968457
2025-06-14,0.0,0.0,0.0,0.0,,,,,5.550192334981584,18.909992256614867
2025-06-15,9.982262892344423,4.5,8.0,1.0,7.25,8.0,2.3181822795119484,2.8576511180631634,13.959149480065378,26.374917264050914
2025-06-16,0.0,0.0,0.0,0.0,,,,,10.002167671446674,22.863832883945264
2025-06-17,0.0,0.0,0.0,0.0,,,,,7.166866310200471,19.820151430673608
2025-06-18,0.0,0.0,0.0,0.0,,,,,5.135284109955081,17.181651244952896
2025-06-19,0.0,0.0,0.0,0.0,,,,,3.6795918534748693,14.894393745464859
2025-06-20,0.0,0.0,0.0,0.0,,,,,2.6365427731469864,12.911620768120818
2025-06-21,0.0,0.0,0.0,0.0,,,,,1.889165448626863,11.1927986938394
2025-06-22,0.0,0.0,0.0,0.0,,,,,1.3536461947953267,9.702789824042075
2025-06-23,0.0,0.0,0.0,0.0,,,,,0.9699298820099183,8.411134064383027
2025-06-24,0.0,0.0,0.0,0.0,,,,,0.6949851295212475,7.2914262322495675
2025-06-25,0.0,0.0,0.0,0.0,,,,,0.4979786056851541,6.320776258395885
2025-06-26,0.0,0.0,0.0,0.0,,,,,0.3568172629692917,5.479341247669035
2025-06-27,0.0,0.0,0.0,0.0,,,,,0.255670741070739,4.749919832793873
2025-06-28,0.0,0.0,0.0,0.0,,,,,0.18319609117478855,4.117600528634086
2025-06-29,0.0,0.0,0.0,0.0,,,,,0.13126573530146662,3.5694568982725543
2025-06-30,0.0,0.0,0.0,0.0,,,,,0.094056009348992,3.0942832992233096
2025-07-01,0.0,0.0,0.0,0.0,,,,,0.0673940756461738,2.6823658076627654
2025-07-02,3.1710964037342104,4.5,8.0,1.0,4.0,4.0,0.7046880897187134,0.7046880897187134,3.2193863690818723,5.496380041442608
2025-07-03,0.0,0.0,0.0,0.0,,,,,2.3067911342816267,4.764690386554584
2025-07-04,0.0,0.0,0.0,0.0,,,,,1.652888074666812,4.130404795256318
2025-07-05,4.932816628030994,7.0,11.0,3.0,4.0,4.0,0.7046880897187134,0.7046880897187134,6.117162686403792,8.51337326206087
2025-07-06,0.0,0.0,0.0,0.0,,,,,4.383138596681991,7.38005513320468
2025-07-07,0.0,0.0,0.0,0.0,,,,,3.140656043107106,6.397606693913019
2025-07-08,0.0,0.0,0.0,0.0,,,,,2.250378390629026,5.545943854247021
2025-07-09,5.78585450476732,8.0,9.0,7.0,3.888888888888889,6.0,0.7772653643404387,1.4190675485932571,7.3983210822916705,10.593510665269406
2025-07-10,0.0,0.0,0.0,0.0,,,,,5.301128701140145,9.183280276489892
2025-07-11,11.168491490471812,12.5,16.0,9.0,4.4375,8.0,1.0355560114478877,2.8576511180631634,14.96691618622009,19.129274209372635
2025-07-12,0.0,0.0,0.0,0.0,,,,,10.724264070160341,16.582745050366267
2025-07-13,0.0,0.0,0.0,0.0,,,,,7.684270989131389,14.375215201354228
2025-07-14,0.0,0.0,0.0,0.0,,,,,5.506020762646462,12.461556362206837
2025-07-15,2.464002018267296,4.0,5.0,3.0,3.6,4.0,0.6337380215972018,0.7046880897187134,6.40923829137286,13.266649825155671
2025-07-16,0.0,0.0,0.0,0.0,,,,,4.5924199126971095,11.500565537152061
2025-07-17,0.0,0.0,0.0,0.0,,,,,3.290612658750027,9.969586098785697
2025-07-18,0.0,0.0,0.0,0.0,,,,,2.357827000964858,8.642413858693951
2025-07-19,0.0,0.0,0.0,0.0,,,,,1.6894568711076168,7.491917574596475
2025-07-20,2.1140642691561404,3.0,5.0,1.0,4.0,4.0,0.7046880897187134,0.7046880897187134,3.3246130151687745,8.608642041323808
2025-07-21,0.0,0.0,0.0,0.0,,,,,2.3821893209095593,7.462641532483898
2025-07-22,0.7046880897187134,1.0,1.0,1.0,4.0,4.0,0.7046880897187134,0.7046880897187134,2.411601325864925,7.173887107986832
2025-07-23,0.0,0.0,0.0,0.0,,,,,1.7279878586034825,6.218884189216529
2025-07-24,0.0,0.0,0.0,0.0,,,,,1.2381574049807489,5.391013264737635
2025-07-25,3.875784493452924,5.5,9.0,2.0,4.0,4.0,0.7046880897187134,0.7046880897187134,4.762963041540422,8.549134749914055
2025-07-26,0.0,0.0,0.0,0.0,,,,,3.41281215036948,7.411055976686789
2025-07-27,8.99648663469872,9.0,14.0,4.0,5.071428571428571,6.0,1.1494160269760718,1.4190675485932571,11.441873397545114,15.420967274699994
2025-07-28,0.0,0.0,0.0,0.0,,,,,8.198460540962376,13.368095723208212
2025-07-29,0.0,0.0,0.0,0.0,,,,,5.874453676103268,11.58850674419412
2025-07-30,0.0,0.0,0.0,0.0,,,,,4.209229991443289,10.045820387647813
2025-07-31,0.0,0.0,0.0,0.0,,,,,3.0160450822753595,8.708499678911691
2025-08-01,0.0,0.0,0.0,0.0,,,,,2.1610907355523956,7.549205911630097
2025-08-02,0.0,0.0,0.0,0.0,,,,,1.5484891770142324,6.544239765455554
2025-08-03,0.0,0.0,0.0,0.0,,,,,1.1095409794153364,5.673056823339731
2025-08-04,0.0,0.0,0.0,0.0,,,,,0.7950208521157967,4.917847584180183
2025-08-05,5.432492564362875,9.0,13.0,5.0,3.3846153846153846,5.0,0.5900416252025237,1.0,6.002149897462898,9.695665949428498
2025-08-06,0.0,0.0,0.0,0.0,,,,,4.300728332289425,8.404958534919928
2025-08-07,17.700778109650447,16.5,25.0,8.0,4.96,8.0,1.2276594654504616,2.8576511180631634,20.782384618007615,24.986850911889196
2025-08-08,0.0,0.0,0.0,0.0,,,,,14.891229287189555,21.660548839869417
2025-08-09,0.0,0.0,0.0,0.0,,,,,10.670032037204725,18.777051085742233
2025-08-10,10.755899232339992,12.5,20.0,5.0,4.6,5.0,0.8980293661029352,1.0,18.401311271822614,27.033309841050087
2025-08-11,0.0,0.0,0.0,0.0,,,,,13.185115681875299,23.434578858305414
2025-08-12,6.070338764678218,15.0,15.0,15.0,2.2666666666666666,4.0,0.40468925097854785,0.7046880897187134,15.517886984279347,26.385257266896026
2025-08-13,0.0,0.0,0.0,0.0,,,,,11.119051898181628,22.872796403895045
2025-08-14,2.7432292290510736,4.5,5.0,4.0,3.4,7.0,0.7500211165572623,2.0137527074704766,10.710378057993134,22.571150937073117
2025-08-15,0.0,0.0,0.0,0.0,,,,,7.674321226634577,19.566431919274287
2025-08-16,0.0,0.0,0.0,0.0,,,,,5.498891446284723,16.961707407785408
2025-08-17,11.338036428093824,10.0,18.0,2.0,5.222222222222222,6.0,1.2011915009643213,1.4190675485932571,15.278164322803217,26.041765721931935
2025-08-18,0.0,0.0,0.0,0.0,,,,,10.9472831053799,22.575031174814626
2025-08-19,11.43817044279204,23.0,24.0,22.0,2.875,5.0,0.501616964147796,1.0,19.2822415535122,31.00796605441022
2025-08-20,0.0,0.0,0.0,0.0,,,,,13.816329811138475,26.880120488772054
2025-08-21,10.060803842684418,10.0,16.0,4.0,5.0625,6.0,1.1609505708902477,1.4190675485932571,19.960636749579184,33.36258623702296
2025-08-22,0.0,0.0,0.0,0.0,,,,,14.302421210063313,28.921288687384777
2025-08-23,0.0,0.0,0.0,0.0,,,,,10.248132614025026,25.0712259953888
2025-08-24,0.0,0.0,0.0,0.0,,,,,7.343107892861345,21.7336917350448
2025-08-25,0.0,0.0,0.0,0.0,,,,,5.261566722156675,18.840457045093515
2025-08-26,7.5953616803920925,14.0,16.0,12.0,3.1875,4.0,0.5432864800586602,0.7046880897187134,11.365438979490452,23.927737513976272
2025-08-27,0.0,0.0,0.0,0.0,,,,,8.143692887220723,20.742426841889383
2025-08-28,4.471608598711583,7.5,11.0,4.0,3.5454545454545454,4.0,0.6212695927057662,0.7046880897187134,10.306819536102294,22.452760015130444
2025-08-29,0.0,0.0,0.0,0.0,,,,,7.385158910050912,19.463801445511134
2025-08-30,0.0,0.0,0.0,0.0,,,,,5.291697592614477,16.87273931823924
2025-08-31,15.188648161714147,13.5,20.0,7.0,5.1,7.0,1.2161142785542818,2.0137527074704766,18.980315172910363,29.81525298494169
2025-09-01,0.0,0.0,0.0,0.0,,,,,13.59999010594904,25.846183888106584
2025-09-02,11.942554958504882,13.5,16.0,11.0,4.6875,7.0,0.960531178802086,2.0137527074704766,21.687373692911116,34.3480405639837
2025-09-03,0.0,0.0,0.0,0.0,,,,,15.539682295085122,29.775557264640234
2025-09-04,0.0,0.0,0.0,0.0,,,,,11.134668920797651,25.81177254546259
2025-09-05,0.0,0.0,0.0,0.0,,,,,7.978338914624381,22.375655173040006
2025-09-06,0.0,0.0,0.0,0.0,,,,,5.716729638697671,19.396960961939207
2025-09-07,19.04366422420322,11.0,17.0,5.0,6.235294117647059,8.0,2.1287982901518943,2.8576511180631634,23.139880004415286,35.85846100442534
2025-09-08,0.0,0.0,0.0,0.0,,,,,16.580448546083904,31.084907363790023
2025-09-09,15.249884162997567,10.5,14.0,7.0,6.0,8.0,1.722173006156239,2.8576511180631634,27.130294689624346,42.196703372448816
2025-09-10,0.0,0.0,0.0,0.0,,,,,19.43970561020965,36.579389595889836
2025-09-11,0.0,0.0,0.0,0.0,,,,,13.929157738052165,31.709864427028624
2025-09-12,6.4503665537333275,10.5,13.0,8.0,3.6153846153846154,5.0,0.6884897349025637,1.0,16.431044202968884,33.938947229598895
2025-09-13,0.0,0.0,0.0,0.0,,,,,11.773357636849157,29.420923294126933
2025-09-14,30.33315922567351,11.5,19.0,4.0,7.421052631578948,10.0,3.029444511949072,5.754602676005731,38.76913860305896,55.83750741959746
2025-09-15,0.0,0.0,0.0,0.0,,,,,27.779301693066724,48.40430115918583
2025-09-16,4.616560465437739,8.0,10.0,6.0,3.4,4.0,0.6025936644875165,0.7046880897187134,24.521299914395524,46.577179393188025
2025-09-17,0.0,0.0,0.0,0.0,,,,,17.570279164634773,40.37672744865427
2025-09-18,0.0,0.0,0.0,0.0,,,,,12.589655156983097,35.00169268947492
