date,actual_send_rate,predicted_send_probability,grade_only_expected_send_probability,performance_residual,attempts,mean_grade,readiness
2024-09-04,1.0,0.9310031225792549,0.8864983190719107,0.11350168092808927,12,2.3333333333333335,2323.7757387813454
2024-09-06,0.0,0.007084680683822937,0.0066785679105771075,-0.0066785679105771075,14,10.0,1808.679910675441
2024-09-08,0.42857142857142855,0.42696789426897075,0.4069436543458122,0.021627774225616396,7,6.0,2572.810942964284
2024-09-09,0.8235294117647058,0.8050844092975127,0.7287089739563875,0.09482043780831852,17,3.2941176470588234,2566.3129466911632
2024-09-12,0.0,0.007169799236471786,0.0066785679105771075,-0.0066785679105771075,20,10.0,1837.1214917988
2024-09-13,0.8888888888888888,0.8577281926512281,0.7607639036959021,0.12812498519298682,18,3.0,3592.560020396464
2024-09-15,0.0,0.11835985134129123,0.07627610017075888,-0.07627610017075888,10,8.2,2883.505394085067
2024-09-17,0.8181818181818182,0.6150950127064184,0.5234427772385993,0.29473904094321884,11,4.454545454545454,2768.5020905416577
2024-09-20,0.6153846153846154,0.4017820172046246,0.3660414248934712,0.24934319049114423,13,5.6923076923076925,2014.6755119893699
2024-09-22,0.2727272727272727,0.36514979525794206,0.3238541886103807,-0.05112691588310794,22,5.909090909090909,1949.1556058494282
2024-09-23,0.9523809523809523,0.9099984413577678,0.8544544372955419,0.09792651508541048,21,2.380952380952381,2551.679917885045
2024-09-25,0.25,0.053195409300522564,0.042429164124164545,0.20757083587583547,4,8.0,2045.8274466498483
2024-09-30,0.7,0.5550324222289009,0.5561633935444875,0.1438366064555125,10,4.3,1146.0856026341169
2024-10-01,0.16666666666666666,0.15940608310860868,0.16061772417719292,0.0060489424894737695,12,7.75,1214.5162801453844
2024-10-04,0.3125,0.3642886147777797,0.35678339077019433,-0.04428339077019432,16,5.75,1376.5841521996804
2024-10-05,0.6,0.5741239057541331,0.5442974106208102,0.055702589379189815,15,4.866666666666666,1795.3303786882432
2024-10-07,1.0,0.9207214692043292,0.8951294817873526,0.10487051821264733,15,2.1333333333333333,1779.988329328309
2024-10-10,0.0,0.03810645151312815,0.042429164124164545,-0.042429164124164545,9,8.0,1219.6721031199345
2024-10-13,0.2916666666666667,0.283751394248104,0.28405200471364583,0.007614661953020856,24,6.583333333333333,1227.3929661647353
2024-10-14,0.23076923076923078,0.1784304857076675,0.14479464744441223,0.08597458332481853,13,7.615384615384615,2329.9998366770315
2024-10-18,0.8823529411764706,0.7882259508756739,0.7587778385814322,0.12357510259503843,17,3.0,1841.5044514742
2024-10-19,0.23076923076923078,0.5549944863379029,0.5116952248246561,-0.2809259940554254,13,4.769230769230769,1813.3595112745647
2024-10-22,0.2857142857142857,0.46624952356277044,0.44957878466979323,-0.1638644989555075,7,4.857142857142857,1442.8073089798775
2024-10-24,0.46153846153846156,0.3313063240791685,0.33070570571390984,0.13083275582455173,13,5.846153846153846,1240.2749529364685
2024-10-26,0.14285714285714285,0.5352313019050735,0.5172565944058136,-0.37439945154867077,14,5.714285714285714,1362.009902577865
2024-10-27,0.0625,0.3010631678346745,0.2942515746066802,-0.23175157460668022,16,7.5,1788.696283785649
2024-10-30,1.0,0.9227630254594142,0.8890684010578885,0.11093159894211145,30,2.2333333333333334,2006.8811895629447
2024-11-02,0.0,0.007922605267314047,0.008607696383892216,-0.008607696383892216,16,9.8125,1435.863407821562
2024-11-04,0.5625,0.43045732348824806,0.37030875748442904,0.192191242515571,16,5.5,2416.611346250133
2024-11-06,0.8181818181818182,0.893164017737269,0.8347292757944664,-0.016547457612648208,11,2.8181818181818183,2303.2139325546746
2024-11-08,0.4,0.45875539562153345,0.4193336540143068,-0.01933365401430677,25,5.0,1811.4326160862374
2024-11-11,0.0,0.006775155051174203,0.0066785679105771075,-0.0066785679105771075,3,10.0,1702.3146748915567
