date,daily_score,attempts,sends,mean_grade,max_grade,ma_7,ma_30,ma_90,acute_7,chronic_30_daily,chronic_90_daily,chronic_30_expected_7,chronic_90_expected_7,acwr_7_30,acwr_7_90,ramp_7_30,ramp_7_90,chronic_30_sd,chronic_90_sd,chronic_30_sd_7day,chronic_90_sd_7day,z_overshoot_7_30,z_overshoot_7_90,risk_flag_7_30,risk_flag_7_90
2024-10-25,0.0,0.0,0.0,,,31.857142857142858,30.566666666666666,38.36666666666667,223.0,30.566666666666666,38.36666666666667,213.96666666666667,268.56666666666666,1.0422184140831905,0.8303338711679286,9.033333333333331,-45.56666666666666,42.1963254923633,53.5737337117754,111.64098349352841,141.74277620655502,0.08091413252246182,-0.3214743487192922,normal,normal
2024-10-26,80.0,14.0,2.0,5.714285714285714,12.0,24.571428571428573,29.5,38.36666666666667,172.0,29.5,38.36666666666667,206.5,268.56666666666666,0.8329297820823245,0.6404368871788507,-34.5,-96.56666666666666,42.56171989006081,53.5737337117754,112.60772620029225,141.74277620655502,-0.306373293948195,-0.6812810447986756,normal,under baseline
2024-10-27,120.0,16.0,1.0,7.5,10.0,27.142857142857142,32.166666666666664,37.1,190.0,32.166666666666664,37.1,225.16666666666666,259.7,0.843819393042191,0.7316134000770119,-35.16666666666666,-69.69999999999999,43.15176372575837,51.145320609267024,114.16883545217466,135.31779905678707,-0.3080233456650959,-0.5150837545824248,normal,under baseline
2024-10-28,0.0,0.0,0.0,,,44.285714285714285,36.166666666666664,38.43333333333333,310.0,36.166666666666664,38.43333333333333,253.16666666666666,269.0333333333333,1.2244897959183674,1.1522735720480735,56.83333333333334,40.9666666666667,45.561692419092076,51.72812461712187,120.54490745213448,136.85975352466272,0.47147021416811413,0.29933319044947954,normal,normal
2024-10-29,0.0,0.0,0.0,,,44.285714285714285,36.166666666666664,37.4,310.0,36.166666666666664,37.4,253.16666666666666,261.8,1.2244897959183674,1.1841100076394193,56.83333333333334,48.19999999999999,45.561692419092076,51.5544437867125,120.54490745213448,136.40023723990032,0.47147021416811413,0.35337181939959517,normal,normal
2024-10-30,67.0,30.0,30.0,2.2333333333333334,4.0,39.42857142857143,36.166666666666664,37.4,276.0,36.166666666666664,37.4,253.16666666666666,261.8,1.0901909150757076,1.0542398777692894,22.833333333333343,14.199999999999989,45.561692419092076,51.5544437867125,120.54490745213448,136.40023723990032,0.18941765202648578,0.10410539077747404,normal,normal
2024-10-31,0.0,0.0,0.0,,,49.0,36.96666666666667,37.15555555555556,343.0,36.96666666666667,37.15555555555556,258.76666666666665,260.0888888888889,1.3255184851217314,1.31877990430622,84.23333333333335,82.9111111111111,45.895295629503664,51.35881949164648,121.4275385834563,135.88266400475334,0.6936921749051215,0.6101669533665514,moderate overshoot,moderate overshoot
2024-11-01,0.0,0.0,0.0,,,38.142857142857146,33.86666666666667,37.15555555555556,267.0,33.86666666666667,37.15555555555556,237.06666666666666,260.0888888888889,1.1262654668166479,1.026572112098428,29.933333333333337,6.911111111111097,45.114210111925786,51.35881949164648,119.36098055127107,135.88266400475334,0.2507798879925889,0.05086087442964276,normal,normal
2024-11-02,157.0,16.0,0.0,9.8125,10.0,38.142857142857146,33.86666666666667,34.888888888888886,267.0,33.86666666666667,34.888888888888886,237.06666666666666,244.2222222222222,1.1262654668166479,1.0932666060054597,29.933333333333337,22.7777777777778,45.114210111925786,48.32461499569234,119.36098055127107,127.8549134815446,0.2507798879925889,0.17815332361916378,normal,normal
2024-11-03,0.0,0.0,0.0,,,49.142857142857146,39.1,36.63333333333333,344.0,39.1,36.63333333333333,273.7,256.43333333333334,1.256850566313482,1.341479266865982,70.30000000000001,87.56666666666666,49.90221472522795,49.86035555609055,132.02885003429859,131.91810108267322,0.5324593827919989,0.663795687991207,normal,moderate overshoot
2024-11-04,88.0,16.0,9.0,5.5,8.0,32.0,36.03333333333333,36.63333333333333,224.0,36.03333333333333,36.63333333333333,252.23333333333332,256.43333333333334,0.8880666049953747,0.8735213830755232,-28.23333333333332,-32.43333333333334,49.363174416823576,49.86035555609055,130.60268343162105,131.91810108267322,-0.21617728358633073,-0.24585961340519397,normal,normal
2024-11-05,0.0,0.0,0.0,,,44.57142857142857,36.53333333333333,37.611111111111114,312.0,36.53333333333333,37.611111111111114,255.73333333333332,263.2777777777778,1.2200208550573515,1.1850601392698878,56.26666666666668,48.72222222222217,49.82433509657796,49.99656043100696,131.82279990469263,132.2784653090567,0.42683562105604844,0.36833071889961144,normal,normal
2024-11-06,31.0,11.0,9.0,2.8181818181818183,4.0,44.57142857142857,36.53333333333333,37.611111111111114,312.0,36.53333333333333,37.611111111111114,255.73333333333332,263.2777777777778,1.2200208550573515,1.1850601392698878,56.26666666666668,48.72222222222217,49.82433509657796,49.99656043100696,131.82279990469263,132.2784653090567,0.42683562105604844,0.36833071889961144,normal,normal
2024-11-07,0.0,0.0,0.0,,,39.42857142857143,36.5,37.34444444444444,276.0,36.5,37.34444444444444,255.5,261.4111111111111,1.0802348336594911,1.0558082203425851,20.5,14.588888888888903,49.827806943789774,49.96676673327756,131.8319855490051,132.19963859422768,0.1555009576365643,0.1103549831453617,normal,normal
2024-11-08,125.0,25.0,10.0,5.0,7.0,39.42857142857143,36.5,37.34444444444444,276.0,36.5,37.34444444444444,255.5,261.4111111111111,1.0802348336594911,1.0558082203425851,20.5,14.588888888888903,49.827806943789774,49.96676673327756,131.8319855490051,132.19963859422768,0.1555009576365643,0.1103549831453617,normal,normal
2024-11-09,0.0,0.0,0.0,,,57.285714285714285,40.666666666666664,38.733333333333334,401.0,40.666666666666664,38.733333333333334,284.66666666666663,271.1333333333333,1.408665105386417,1.4789771330218835,116.33333333333337,129.86666666666667,51.8554578202442,50.64966696874659,137.19664551376567,134.00642278754617,0.847931324397148,0.9691077783081885,moderate overshoot,moderate overshoot
2024-11-10,0.0,0.0,0.0,,,34.857142857142854,38.266666666666666,38.733333333333334,244.0,38.266666666666666,38.733333333333334,267.8666666666667,271.1333333333333,0.9109009457441513,0.8999262355544628,-23.866666666666674,-27.133333333333326,52.02117164050203,50.64966696874659,137.63508307097436,134.00642278754617,-0.17340540023766568,-0.20247785717219333,normal,normal
